date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:32	974/974	---M--	200	added ('OK')	application/javascript	etag:%221dc59c5-3ce-5f1cc9c369b00%22	https://themes.pixelstrap.com/fastkart/assets/js/quantity-2.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/quantity-2.js	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:32	14680/14680	---M--	200	added ('OK')	application/javascript	etag:%221dc59df-3958-5e6681f14d700%22	https://themes.pixelstrap.com/fastkart/assets/js/wow.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/wow.min.js	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:33	84/84	---M--	200	added ('OK')	application/javascript	etag:%221dc59e0-54-5e4c635a1b180%22	https://themes.pixelstrap.com/fastkart/assets/js/custom-wow.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/custom-wow.js	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:33	14670/14670	---M--	200	added ('OK')	application/javascript	etag:%221dc59c8-394e-5e904638ed7c0%22	https://themes.pixelstrap.com/fastkart/assets/js/script.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/script.js	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:33	1551/1551	---M--	200	added ('OK')	application/javascript	etag:%221dc59dd-60f-5eb1cf2f04ec0%22	https://themes.pixelstrap.com/fastkart/assets/js/theme-setting.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/theme-setting.js	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:33	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221dc59bc-1052-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/ajax-loader.gif	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/ajax-loader.gif	(from https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css)
15:18:34	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221dc59be-800-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.eot	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.eot	(from https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css)
15:18:34	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221dc59be-800-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.eot?	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slickd41d.eot	(from https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css)
15:18:34	1380/1380	---M--	200	added ('OK')	font/woff	etag:%221dc59c1-564-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.woff	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.woff	(from https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css)
15:18:34	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%221dc59c0-764-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.ttf	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.ttf	(from https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css)
15:18:35	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%221dc59bf-868-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.svg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/fonts/slick.svg	(from https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css)
15:18:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Aug%202023%2009:48:35%20GMT	https://themes.pixelstrap.com/fastkart/assets/images/grocery/banner/11-bg.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/grocery/banner/11-bg.8c.delayed	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:36	5317/5317	---M--	200	added ('OK')	image/png	etag:%221dc5e8e-14c5-5e4b32b487100%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/shape.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/shape.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:36	7329/7329	---M--	200	added ('OK')	image/jpeg	etag:%221dc5dc6-1ca1-5e4b295144b00%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/bg.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/bg.jpg	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:36	19277/19277	---M--	200	added ('OK')	image/png	etag:%221dc5e8c-4b4d-5e4b32b392ec0%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/footer-shape.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/footer-shape.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:37	42959/42959	---M--	200	added ('OK')	image/png	etag:%221dc5e8d-a7cf-5e4b32b487100%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/footer-shape-2.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/footer-shape-2.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:37	424166/424166	---M--	200	added ('OK')	image/png	etag:%221dc611c-678e6-5eb591a18c180%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/breadcrumb.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/breadcrumb.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:37	29258/29258	---M--	200	added ('OK')	image/png	etag:%221dc5bf8-724a-5e4adea9a2900%22	https://themes.pixelstrap.com/fastkart/assets/images/bg-body.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/bg-body.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:37	492/492	---M--	200	added ('OK')	image/png	etag:%221dc6113-1ec-5eb73ee293e40%22	https://themes.pixelstrap.com/fastkart/assets/images/furniture/banner/line.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/furniture/banner/line.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:38	131498/131498	---M--	200	added ('OK')	image/png	etag:%221dc5bf6-201aa-5e4adea9a2900%22	https://themes.pixelstrap.com/fastkart/assets/images/bg.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/bg.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:38	37187/37187	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e92-9143-5e4b321543940%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/newsletter/1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/newsletter/1.jpg	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:38	113442/113442	---M--	200	added ('OK')	image/png	etag:%221dc5c3f-1bb22-5e4b2cab93400%22	https://themes.pixelstrap.com/fastkart/assets/images/veg-3/home-bg.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/veg-3/home-bg.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:38	38608/38608	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e93-96d0-5e4b321637b80%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/newsletter/2.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/newsletter/2.jpg	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:38	7298/7298	---M--	200	added ('OK')	image/png	etag:%221dc5c61-1c82-5e4ae7a02ce80%22	https://themes.pixelstrap.com/fastkart/assets/images/veg-3/shape/circle.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/veg-3/shape/circle.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:39	28889/28889	---M--	200	added ('OK')	image/png	etag:%221dc5ca8-70d9-5e4adc5e2bf00%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/banner/10.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/grocery/banner/10.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:39	12267/12267	---M--	200	added ('OK')	image/jpeg	etag:%221dc5c9f-2feb-5e4b283606ec0%22	https://themes.pixelstrap.com/fastkart/assets/images/grocery/bg.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/grocery/bg.jpg	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:40	37387/37387	---M--	200	added ('OK')	image/png	etag:%221dc5d21-920b-5e614d3298000%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/log-in-bg.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/log-in-bg.png	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:40	111275/111275	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d18-1b2ab-5e4ae056c9d80%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/coming-soon.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/coming-soon.jpg	(from https://themes.pixelstrap.com/fastkart/assets/css/style.css)
15:18:40	9276/9276	---M--	200	added ('OK')	image/png	etag:%221dc5e04-243c-5e4adf71e8180%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/product/2.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/product/2.png	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:40	870276/870276	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d3b-d4784-5e4c9740b2480%22	https://themes.pixelstrap.com/fastkart/assets/images/shop/1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/shop/1.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:40	10196/10196	---M--	200	added ('OK')	image/png	etag:%221dc5e17-27d4-5e4adf71e8180%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/product/3.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/product/3.png	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:41	12657/12657	---M--	200	added ('OK')	image/png	etag:%221dc5e18-3171-5e4adf71e8180%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/product/4.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/product/4.png	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:41	8230/8230	---M--	200	added ('OK')	image/png	etag:%221dc5e19-2026-5e4adf71e8180%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/product/5.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/product/5.png	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:41	11586/11586	---M--	200	added ('OK')	image/png	etag:%221dc5e1b-2d42-5e4adf71e8180%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/product/6.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/product/6.png	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:41	15627/15627	---M--	200	added ('OK')	image/png	etag:%221dc5e1c-3d0b-5e4adf71e8180%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/product/7.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/product/7.png	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:41	6914/6914	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e85-1b02-5e4adf554be00%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/pro/1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/pro/1.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:42	83354/83354	---M--	200	added ('OK')	application/javascript	etag:%221dc59cf-1459a-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/js/ion.rangeSlider.min.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/ion.rangeSlider.min.js	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:42	432/432	---M--	200	added ('OK')	application/javascript	etag:%221dc59d7-1b0-5e3afb0f23ac0%22	https://themes.pixelstrap.com/fastkart/assets/js/filter-sidebar.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/filter-sidebar.js	(from https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html)
15:18:43	16513/16513	---M--	200	added ('OK')	image/png	etag:%221dc5d19-4081-5e4ae056c9d80%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/contact-us.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/contact-us.png	(from https://themes.pixelstrap.com/fastkart/front-end/contact-us.html)
15:18:43	841/841	---M--	200	added ('OK')	application/javascript	etag:%221dc59c9-349-5e3afb0f23ac0%22	https://themes.pixelstrap.com/fastkart/assets/js/wizard.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/wizard.js	(from https://themes.pixelstrap.com/fastkart/front-end/contact-us.html)
15:18:43	33019/33019	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d3e-80fb-5e4ae1a0c2800%22	https://themes.pixelstrap.com/fastkart/assets/images/product/category/2.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/product/category/2.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:43	35221/35221	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d3f-8995-5e4ae1a0c2800%22	https://themes.pixelstrap.com/fastkart/assets/images/product/category/3.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/product/category/3.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:44	27947/27947	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d41-6d2b-5e4ae1a0c2800%22	https://themes.pixelstrap.com/fastkart/assets/images/product/category/5.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/product/category/5.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:44	38177/38177	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d42-9521-5e4ae1a0c2800%22	https://themes.pixelstrap.com/fastkart/assets/images/product/category/6.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/product/category/6.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:44	30782/30782	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d40-783e-5e4ae1a0c2800%22	https://themes.pixelstrap.com/fastkart/assets/images/product/category/4.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/product/category/4.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:44	3101/3101	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d4b-c1d-5e4ae1b7a5e00%22	https://themes.pixelstrap.com/fastkart/assets/images/review/1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/review/1.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:45	4130/4130	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d4c-1022-5e4ae1b7a5e00%22	https://themes.pixelstrap.com/fastkart/assets/images/review/2.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/review/2.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:45	2401/2401	---M--	200	added ('OK')	image/jpeg	etag:%221dc5d4d-961-5e4ae1b7a5e00%22	https://themes.pixelstrap.com/fastkart/assets/images/review/3.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/review/3.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:45	5454/5454	---M--	200	added ('OK')	image/png	etag:%221dc5d3c-154e-5e4b2b47dacc0%22	https://themes.pixelstrap.com/fastkart/assets/images/product/vendor.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/product/vendor.png	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Aug%202023%2009:48:45%20GMT	https://themes.pixelstrap.com/fastkart/front-end/product-left.htm	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-left.htm	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:45	7379/7379	---M--	200	added ('OK')	image/png	etag:%221dc5e22-1cd3-5e4adf71e8180%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/product/11.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/product/11.png	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:46	240/240	---M--	200	added ('OK')	application/javascript	etag:%221dc59cd-f0-5e3afb0f23ac0%22	https://themes.pixelstrap.com/fastkart/assets/js/custom-slick-animated.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/custom-slick-animated.js	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:46	38611/38611	---M--	200	added ('OK')	application/javascript	etag:%221dc59d8-96d3-5dfeaca3eae00%22	https://themes.pixelstrap.com/fastkart/assets/js/jquery.elevatezoom.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/jquery.elevatezoom.js	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:46	880/880	---M--	200	added ('OK')	application/javascript	etag:%221dc59d9-370-5e6681f14d700%22	https://themes.pixelstrap.com/fastkart/assets/js/zoom-filter.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/zoom-filter.js	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:46	363/363	---M--	200	added ('OK')	application/javascript	etag:%221dc59e7-16b-5e7fe08267200%22	https://themes.pixelstrap.com/fastkart/assets/js/sticky-cart-bottom.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/sticky-cart-bottom.js	(from https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html)
15:18:47	396/396	---M--	200	added ('OK')	application/javascript	etag:%221dc59cb-18c-5e436ce1e1c40%22	https://themes.pixelstrap.com/fastkart/assets/js/quantity.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/quantity.js	(from https://themes.pixelstrap.com/fastkart/front-end/cart.html)
15:18:47	263/263	---M--	200	added ('OK')	application/javascript	etag:%221dc59c4-107-5eb71e5653400%22	https://themes.pixelstrap.com/fastkart/assets/js/delivery-option.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/delivery-option.js	(from https://themes.pixelstrap.com/fastkart/front-end/checkout.html)
15:18:48	14981/14981	---M--	200	added ('OK')	image/png	etag:%221dc5d20-3a85-5e614d3298000%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/log-in.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/log-in.png	(from https://themes.pixelstrap.com/fastkart/front-end/login.html)
15:18:48	7577/7577	---M--	200	added ('OK')	image/png	etag:%221dc5d1d-1d99-5e4ae058b2200%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/google.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/google.png	(from https://themes.pixelstrap.com/fastkart/front-end/login.html)
15:18:48	2136/2136	---M--	200	added ('OK')	image/png	etag:%221dc5d1c-858-5e4ae056c9d80%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/facebook.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/facebook.png	(from https://themes.pixelstrap.com/fastkart/front-end/login.html)
15:18:48	13213/13213	---M--	200	added ('OK')	image/png	etag:%221dc5d23-339d-5e614d3298000%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/sign-up.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/sign-up.png	(from https://themes.pixelstrap.com/fastkart/front-end/sign-up.html)
15:18:49	12485/12485	---M--	200	added ('OK')	image/png	etag:%221dc5d1f-30c5-5e614d3298000%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/forgot.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/forgot.png	(from https://themes.pixelstrap.com/fastkart/front-end/forgot.html)
15:18:49	404/404	---M--	200	added ('OK')	image/png	etag:%221dc5da8-194-5e53c70092800%22	https://themes.pixelstrap.com/fastkart/assets/images/favicon/2.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/favicon/2.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-2.html)
15:18:49	3636/3636	---M--	200	added ('OK')	image/png	etag:%221dc5fa0-e34-5e4ae1434cb80%22	https://themes.pixelstrap.com/fastkart/assets/images/logo/2.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/logo/2.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-2.html)
15:18:49	573937/573937	---M--	200	added ('OK')	application/javascript	etag:%221dc59da-8c1f1-5e3afb0f23ac0%22	https://themes.pixelstrap.com/fastkart/assets/js/lusqsztk.js	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/js/lusqsztk.js	(from https://themes.pixelstrap.com/fastkart/front-end/checkout.html)
15:18:50	264024/264024	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e75-40758-5eb37bff84200%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/banner/1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/banner/1.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index-2.html)
15:18:50	88982/88982	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e76-15b96-5e4adec085f00%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/banner/2.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/banner/2.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index-2.html)
15:18:50	91625/91625	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e79-165e9-5e4adec085f00%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/banner/3.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/banner/3.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index-2.html)
15:18:50	110438/110438	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e7a-1af66-5e4adec085f00%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/banner/4.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/banner/4.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index-2.html)
15:18:51	30403/30403	---M--	200	added ('OK')	image/jpeg	etag:%221dc5e7e-76c3-5e4adec085f00%22	https://themes.pixelstrap.com/fastkart/assets/images/cake/banner/5.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/cake/banner/5.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index-2.html)
